review_id,order_id,review_score,review_comment_message,sentiment
5a636f8f9d36088e3a006b8d9d179cea,e63244efc2759393ecb3f8a417efb78d,4,Nice product. Would have given 5 stars but delivery was slow.,positive
9b8c81f680374b4b9e99ab4b8822d4b3,05fb9a42b233b4fb63dcaec6fac364a1,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
3ddb5172fc3d75bd8239e7c56a4d3abc,fc2c12b292a51acfbf420522f25dc2be,5,Fantastic! My go-to from now on.,positive
e440abab7f70b190feceace138ba075a,d6d0323138c510e3816e00ac900d17b0,5,Great value for money. Couldn't be happier.,positive
8d92e3278a73ac7e4d25d9689a42c88c,e03a9cca37bb64ee98f8b3fbcb0a76c4,5,Top quality product. Will definitely be ordering more.,positive
68a8266ec696610e637c005a674afbdf,26d25b216d95d45c3c74ab339d25b534,3,Decent quality but packaging could be better.,neutral
fd5308d8d252144df27560ca31f4bc91,83aca16ee4a8a75d42a429a6b9a54c58,4,"Very good, just took a bit longer to arrive than expected.",positive
713cf8ac542f99c11f88dd0673c27254,1048ce07df6dfd9d7ae971bdcfd03d77,5,Great value for money. Couldn't be happier.,positive
5303c794e4a7bcb755a91175060824cc,6db7e4442de05056ba045dde1f9cd9a2,5,Delivered on time and works perfectly. Very satisfied.,positive
8223b52119232884ffa39d94b7fa76db,832c7364e0bee77d8763a327983c1b8a,1,Do not buy this. Extremely poor quality.,negative
7d1a556b31dc7aac846bb8d3fae643c1,ab2074b3788d9e68a23db714cbf70f9d,5,Great value for money. Couldn't be happier.,positive
2b7124a1a7a4e341f4f4569977fedb48,0a6312b2e86fe734ebbddaae7fabd14d,3,"Not bad, not great. It works but feels a bit cheap.",neutral
2858c58e18da0dc5a781645949f82ccd,13cadcf6f032e98f0fc276734a16d743,5,"Amazing product, exceeded my expectations.",positive
4d3a6f05ba1bb8e9a341aff20e79a13d,0b0f3c7a9bcb6ad1fccab28f9240da6f,4,Really good product overall. Minor packaging issue but nothing major.,positive
f543cfa959c3289703f144a32113bd78,04f1827088d972a62224f5203a071500,5,Absolutely love this! Exactly what I needed.,positive
0abb0ba2566059d88092d3de8e45b88d,98b59311f54a330a4abb1037b2a1449e,5,Best purchase I've made in a while. Highly recommend!,positive
244cba0912f9082df11411daa121e9db,4cc44db58430b3250f2ef264dbcc3b4c,4,"Good quality, comfortable and well made.",positive
5bb70f8c3ba56c5f34c7ecbf3cadd0ee,4130a3c17d5018e8877e1dc104b55fec,1,Terrible quality. Broke after first use.,negative
83107b2d71b909b0f3c44c4cb32e2ff5,6bccb079bb15008eb3a71c4ed74cf9b5,5,"Wow, this is even better than I expected!",positive
0c54ecc4552cfdbb29d1e0b31b1ede86,ef06e7945c6c75f875b06db75ea438cc,3,Decent quality but packaging could be better.,neutral
755f70b1c3ae3d4cc428fdf243cfcbae,e4c540c341b9a50b1a1b28e71867eb5b,5,"Five stars, no complaints at all. Would buy again.",positive
87007816506fa14ace10cf1ea39124b9,820c39d59fdb0ec31f14070eabca7a15,5,Top quality product. Will definitely be ordering more.,positive
dbe4ebd6066f9f599db706065e669594,0e344e615390f8528b42e277875f0ba0,4,Nice product. Would have given 5 stars but delivery was slow.,positive
3d9162b8b3da34e22d1b91c6977d4508,11dddfc7b0990b5a4ee877efce234bb7,5,Fantastic! My go-to from now on.,positive
aa88883396577d7b3ff06231f0baa231,5f6336571c2c474d5cd8e7ceb3d080ee,3,It's okay. Nothing special but does the job.,neutral
0ae427038cf083ea7bef91e1839079ff,99e4bed65a545aa74dfbdfe233f052a5,5,Super impressed with the quality for the price.,positive
71fe0ded5eeb615aac1d300304e864a1,496e779d0a36724d70beaf6ea94d7d9d,4,Happy with this purchase. Good quality for the price.,positive
0f543e329618c66972e289cb8c127215,cc46818e210f019a0a7c59b03fc43c8e,3,Took ages to arrive. Product itself is fine though.,neutral
aa03458f42a1e5233182bafc5f425151,1c1f0315904930fe04e649a6eb20c4e4,5,Delivered on time and works perfectly. Very satisfied.,positive
388b10801160e8126cc70c4d30ba0955,1c37b01cbd381665433fb99fc7705e81,5,"Amazing product, exceeded my expectations.",positive
c360d129d6e2c966115bc99eb20a4290,fda5c50c453838651054465df87d595b,5,Super impressed with the quality for the price.,positive
200099b88c3ab7ce6daec28ad6be3945,4a8fe18e8771bd810821df6dcf3428e2,5,Top quality product. Will definitely be ordering more.,positive
f1e7a7193d6bf6c82fb05e7965d6f8eb,47e6a0c0327dc37d68fe995d4d254885,1,Product was damaged on arrival. Requesting a refund.,negative
03cd1a4057a30f264af79cbec2e75531,69b0633a7da27b8044d4d706a557f472,1,Never arrived. Very frustrating experience.,negative
456c0262972154db887e3414cf2a79ba,7a255b67322e2c359d3ed389b9f4695c,4,"Solid product, meets expectations. Would recommend.",positive
247e646f852a9591d23cbe67dcf12dc4,7bec0ef2b65e6c75fc082d823d0a59ca,1,Never arrived. Very frustrating experience.,negative
c8607afd2eccc1345a8ca0392393f5c9,686fb1c21e29924074b592b5c2ebf96b,5,"Wow, this is even better than I expected!",positive
a6ec8a4aa4c492d71508fd22f726a784,c82430e4a84f03b67cc2a82fecd873f0,4,"Very good, just took a bit longer to arrive than expected.",positive
c84b5bf0da038c4776c152096916ce6b,b52297c2962cf13981238d8a35c0f62c,1,Worst purchase I've ever made. Very disappointed.,negative
4d9bf03cc43a857d1f1475f564e891d1,139566ca96ac60204ca4fc24f52d8c83,4,Happy with this purchase. Good quality for the price.,positive
9d68e036f7019b4e7d61c244fd0cdc45,6eb14a9fb7ce26c557bcf1e0f3eda606,4,"Solid product, meets expectations. Would recommend.",positive
38f54a09a4e0290149a7a523f075022a,a0b9376f23d21362e3f8060e47e1450a,4,Does the job well. Happy with my purchase.,positive
49e1098dfa8383acc57cc2a23b1d113f,7d026db5c988be1bc3facec0e7fdb8c9,4,Nice product. Would have given 5 stars but delivery was slow.,positive
3dc307785b5f57c2c873d306badf8365,a8f412e6559ed350a64d8b9f2ecbcc84,5,Delivered on time and works perfectly. Very satisfied.,positive
5be5e3db357f3b6c4e935e66d934ea0e,69f7357c456d8072ad6671becb0f55a5,5,Fantastic! My go-to from now on.,positive
4016286e5befd50763e288a3472725d8,8a3ed0cb80d59a07e9eae72442eeea63,5,Absolutely love this! Exactly what I needed.,positive
99f39f9123a0c421c1dd7afc182d7049,ef1c20996f869e915c278c7c6e996d25,5,Delivered on time and works perfectly. Very satisfied.,positive
e5162d9f0c4aa94b9147401eef42faac,b1866dace5f7daf46e4ef10ed7c3a5e9,3,Average product. Expected a bit more for the price.,neutral
56fcd1b328b309f04471a57ad69e0dbf,14983a8e9fbbb6ec172cbfcdc13aa291,3,It's alright. Might look for alternatives next time.,neutral
f5cb9419a82ee0794f6d9674aaf362db,158efe328e2ddf45e72017374145646e,4,"Works well, does exactly what it says. Solid buy.",positive
76f30c898c21ba40d0ee1d7790ac458e,e46c1a835d11d387ba01a130d8aa7c12,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
127d4bb536e45555c24c183247beb6b1,cb0bbf1c3c3c44727e7374c8ec944154,4,Nice product. Would have given 5 stars but delivery was slow.,positive
872bad8f207dff35247b13c2f1c4b7c1,fd04ea30a531fba782ca80dbead05a5e,4,Happy with this purchase. Good quality for the price.,positive
1e293d182c7d9cd871b8837ef102507b,bb61950e7ebdb94de7471ce0d4fce73b,5,Absolutely love this! Exactly what I needed.,positive
b1f20ebe98e603e643aeae6f5922442c,16b15be2ea2df8420e6d5de42e45890b,5,"Five stars, no complaints at all. Would buy again.",positive
77fd8abcd41a384690d832b347594fc5,cfec583bec70f00c3a46676a88937f22,2,"Poor packaging, arrived slightly damaged.",negative
b463b66ba37525658fa149f429bb3cc7,05822c51346e781a05c5d2e497f1ccc2,5,Perfect! Works great and looks even better.,positive
e93a4cbe827ccd143dcb430696729d13,e699670c160ced1a5e73cab03b0e1899,4,Pleased with this. A few small improvements could make it perfect.,positive
be2fbce99a322052459c7ada2df9d8e2,e062101a12bfc5d6a96a98ed8282a567,5,Absolutely love this! Exactly what I needed.,positive
1164a4ea4ba0af73db7d03af2ed491b7,82092e4ea665844f6f8991dbab00104d,5,"Five stars, no complaints at all. Would buy again.",positive
6c50d16eb583d5db7e841b77e89b7045,0b223d92c27432930dfe407c6aea3041,5,Best purchase I've made in a while. Highly recommend!,positive
3506e82beefbfa729bbfda52a1b01b64,668cc6e441f0a986cf09c787ff80463d,4,"Very good, just took a bit longer to arrive than expected.",positive
3913b4ada4dee85ada95d09e159209dc,cbc5205b9df432b848e1e8a2331ffeca,2,Not great. Feels flimsy and poorly made.,negative
5311b4757c53eb908ce902b288f36de3,4db75bd1ea5ff7061d7e6d7e76328073,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
7cc798e7d27d99e9fc45c73101c25bd9,fddac1185cdd53d496b4279d6fda1112,4,Really good product overall. Minor packaging issue but nothing major.,positive
5c1b5ef86c64e03f09ee94b7b361cde6,e3c93a72c954974ce7fb82a5f97d8b89,5,Top quality product. Will definitely be ordering more.,positive
2f8b6098e53b908d640e84b91f5650e8,81260078ee8b33f713aa199a395e1a0b,5,Best purchase I've made in a while. Highly recommend!,positive
522b876409f416dee288fb5d9088eb14,a27544b4fea081b6353b05318c2d7944,4,Does the job well. Happy with my purchase.,positive
95e90be5126d533103b9e959527adeef,f1bacd724876b18375e9d4b7426ccc0c,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
6fc6d9602c7f85e03d948ff6fd8958e2,7d8e7ba5542031bcf18157a07e42459a,5,"Five stars, no complaints at all. Would buy again.",positive
241d4322e9c538d28837589d9fa7e489,8ef9b1e6158c40ee1a00338ed432d6f4,5,"Five stars, no complaints at all. Would buy again.",positive
c224b63f36d1e9923554d83b84e16d9b,5718be47d367f91087182c0b796f77fb,5,Fantastic! My go-to from now on.,positive
d4b5b9b20578c08cb8a2ba843bb9260f,bbc6d3daf51cc53198aea4cf9950cfe2,5,Delivered on time and works perfectly. Very satisfied.,positive
a835df6512274842927b3c7e45dc9e60,18d8bd3eba0ea9aa893dd85b593a3495,1,Product was damaged on arrival. Requesting a refund.,negative
cf77be1d66cd496c1ad51c28a8b0be9c,af1eb996572603fd366f5a1a862e0540,5,Best purchase I've made in a while. Highly recommend!,positive
e69b08b84f3e51c2a270f77af66e037c,6b901164a6a34cde6b892a1a3c549294,5,Best purchase I've made in a while. Highly recommend!,positive
2aec69012e44d3879159a01d64403786,d75fa0f9d85ca4f5a1b29487cab3e143,5,"Wow, this is even better than I expected!",positive
1a96cdb5aa31690120beab861ad5844c,3628a5f953fb9bc719fcffc18e639459,5,Delivered on time and works perfectly. Very satisfied.,positive
3355473a012231abb01befd29a5286d4,5a85ba245a3a3bcb21334e761e0ef1a2,5,"Amazing product, exceeded my expectations.",positive
cd62a906bae135ec857cd101050ff212,730e2dc2bec23dbf9b0594dc01b26ec3,5,Top quality product. Will definitely be ordering more.,positive
6c78ab5984e0d856209bbc14531133eb,e736e8be46e455e1393b356298420641,4,Really good product overall. Minor packaging issue but nothing major.,positive
41f197648481246a5298a3cdb8725d09,92e6240b5c4b9797688616b3a9c52608,1,Product was damaged on arrival. Requesting a refund.,negative
3af947b73576f0084848f77f5fc96b6b,102ea4043e0c7b678470f26f0a726e57,3,It's okay. Nothing special but does the job.,neutral
69886077e74da42b9b6710810dee03e0,28e2f8073d78153ccf2053de91fc4db3,5,Great value for money. Couldn't be happier.,positive
34e05bd6d8dc2658953390eae763cfc0,5d2c4c38fbd5a94f21fc1f9c2bad2696,5,Best purchase I've made in a while. Highly recommend!,positive
36fa045fff9433b72d3d4c40c18d2ba5,7449c171d08772e5bcbde94f39411d36,5,Perfect! Works great and looks even better.,positive
40255f972816ad41e2432209df01eb4d,f7096fe5a9e5f6419f1db02fbb378513,5,Super impressed with the quality for the price.,positive
1ea94b4cdb6e9505fe37f86373a164ae,6d03ab0713a35b9475f6c5ed0d989976,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
6dc4e28d3a86a5daa709d642f276ce32,95d6357ffe41aa6d2998852a710c70a0,5,Perfect! Works great and looks even better.,positive
254dc2f569dc8dbdc97c7bf7c707828d,77d9489f6394fff407ce6a4ab64957be,4,"Solid product, meets expectations. Would recommend.",positive
b737365f3b0ac6a9c2bf20df619f1f26,1a930b135dee82f91b9653e2a764a512,3,Took ages to arrive. Product itself is fine though.,neutral
23a421a0ecae4b38f84d1bb11da00d6d,afacb4d50c5827bd19cc5e0c7e3d307e,5,"Five stars, no complaints at all. Would buy again.",positive
eec8f5d4353f4d7da238d9a7e4f19a42,9cffda8a5be9e20be381cc47ef5e8e00,4,Does the job well. Happy with my purchase.,positive
8f3209e579889265c3d7784603455325,2195712688ef03e20c8053de61c82493,5,Super impressed with the quality for the price.,positive
00c74c234b9db092a34eaebc63817678,8455db911d020aad3cc78b9fad423695,3,"Not bad, not great. It works but feels a bit cheap.",neutral
16c0a2b69e273950a6641c8d5f8af08f,5aaf5359952da832a493aaa6e4269d9f,4,Really good product overall. Minor packaging issue but nothing major.,positive
f420bd71290eff8056d6677f93322e4e,beeec4fe9275a411277354695e721252,5,Top quality product. Will definitely be ordering more.,positive
9de1c5867bff3d2923ac6d198b67c1f4,b8098f09f8705fca53b00b8c45163d6e,5,Great value for money. Couldn't be happier.,positive
bbab2720095387225a74d09b513e3994,889ebd7e736a2888d5157b4a97303bf5,4,"Very good, just took a bit longer to arrive than expected.",positive
dcd3fbdeb7104a7c76c351a115f06e50,e0d5086e586b01507bbcb701bf3e8e12,5,Absolutely love this! Exactly what I needed.,positive
bb9a40396242deca574fe0c0f2334f62,c4cf43b89935546ea1f1e3ecebe02478,4,Does the job well. Happy with my purchase.,positive
72996c5780479f917ea53c6b34ce655e,ba90ea1608e340fb0e265ea62c4a981f,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
ca96546300139521846b294962ba8e64,d764dbf4808e4b71b8602d2c1655767e,4,"Very good, just took a bit longer to arrive than expected.",positive
2d173a8f907865e28debf791841a749d,65109cdae10193f20ee3c0f717cb349a,3,It's alright. Might look for alternatives next time.,neutral
7a81b67acd80cf74901c5e49893b49f8,e547c4009f2792489ad11ee1d89d13de,5,Perfect! Works great and looks even better.,positive
86993bc7fd18b361dc7453651e2a8227,790d715ec54b44543811d672d5237cfb,5,"Amazing product, exceeded my expectations.",positive
b8e6a264fc988052906a5b821c233996,b16d9ba816a4e2f57ca956815f71f856,5,"Five stars, no complaints at all. Would buy again.",positive
4c580bd2a4a11a6727cd4723940b9615,dd4cb06a82daaa4a3853003208a89799,5,Great value for money. Couldn't be happier.,positive
a27079315d8aec57d996bb82cdba079d,77f5d4e674acb013c60cb6ad00830cea,5,Super impressed with the quality for the price.,positive
4e4aff24079545c5d5e3178f3e631f54,ad8b58f4364259dca06cf2e3d65f42ec,5,Great value for money. Couldn't be happier.,positive
e9409b3795f53b675196dcaac21f881b,cce72bec497212f4c37a044860358035,4,"Very good, just took a bit longer to arrive than expected.",positive
16dcf121e713321b3cdbeac1027f7621,274bf86d17f8952d2a505168fcc25c09,3,Average product. Expected a bit more for the price.,neutral
3ab67a77b18d6752676fde29dea5e346,01029b44abe6e15c8df48b1b759ab437,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
5fe03dc0632f300ae39b47d61c882f77,c55598e281f3c63dfffd8cd0376e7232,5,Super impressed with the quality for the price.,positive
875a27fee166e171e32d0d5b67c4d9be,cef1e7647823ff3a316d40ca19b3e55d,5,"Amazing product, exceeded my expectations.",positive
ab7db0c4411df68742e1e2e8509f81a3,ddbc0e193a190c97a92bdb12aed510b8,5,Absolutely love this! Exactly what I needed.,positive
0285ed9052a73d01dc6411c082d7b275,eedfdd1e4ef97bae3bc2a49f06e3016b,5,Perfect! Works great and looks even better.,positive
9f15b917d28036c17fd1498b7d5625db,d9e61dcd00568330306bd1733a413ae7,3,Average product. Expected a bit more for the price.,neutral
048857db60613f775dd445ef1b1c5d47,add756e3e5d6be09e93f4e5ca22d7b44,2,Wouldn't recommend. Doesn't match the description.,negative
b352955008d37f0c2a659bef5f8b14c8,83b5fc912b2862c5046555ded1483ae9,5,"Five stars, no complaints at all. Would buy again.",positive
a177fbfd75159c2d51ce4c83f5905c52,0e81d9aa94c69d14faa155f1a91ed4ff,1,Product was damaged on arrival. Requesting a refund.,negative
04af44743e07fabb50902c1b7cb43f74,f79d45437fabc8818adfc625ba9bf526,3,"Not bad, not great. It works but feels a bit cheap.",neutral
d03465ae86f2ab4b378a13e2ecd3bcc1,0fd5b0b57e1006706acc1bc1ccc2f66f,1,Never arrived. Very frustrating experience.,negative
c2eabb1922858b4f567fef921595457f,2ee6a55f531c6d9e507e1b4c7bb0156c,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
fd61b7d0c9deb5357ac69270c480386e,5076a734a6657a96ccc71e2bc8874e08,4,"Very good, just took a bit longer to arrive than expected.",positive
9b3f705ddf6c0459031d21b5bb522b1c,23cc7aa90e16bd6d589dcc92c67c914e,4,Does the job well. Happy with my purchase.,positive
db0c6a4b1fd76670ed5af37a1a1ee77c,11483c6a164cf839a3b0c945acc5935e,5,Best purchase I've made in a while. Highly recommend!,positive
64a446030f8a7b06ee8f3294f8d19dc0,e6712050b6cb63061665c44062c15b78,5,Best purchase I've made in a while. Highly recommend!,positive
7d7399c478ca5ef4fefb777088a8e875,dd6644d86c2b8177a9ae5f51bbf7b82a,1,Complete waste of money. Nothing like the description.,negative
4abe3f40c58cb5bdc9d59f7a70912044,b3dd5b90145b576a279167630eef9def,4,"Good quality, comfortable and well made.",positive
57377e5b2dd54b48f0b75fba1b69e6b8,4e658409c66959a88af17ef4048b9997,5,Top quality product. Will definitely be ordering more.,positive
162178e0acf9570aa09af9ece6c91aa9,2177c4dbccb15e413419402aa089b530,5,Best purchase I've made in a while. Highly recommend!,positive
99fe39f6a32eb903380358023aa34a4d,0724f5287d69b7a3fbcf9ab02054ca4a,5,Great value for money. Couldn't be happier.,positive
4589b661245306b0f4ce2ee972bbf1ab,518ca81bf7a1b719e32d6847b6afff85,1,Worst purchase I've ever made. Very disappointed.,negative
1054567d471a3bce4bd87e4c1566dd3c,82de72f7135f60bf9348a045d6a7cc32,1,Awful product. Returning immediately.,negative
c42a4cd78dfb927ce9672359c477da0b,0fd2cbcb61ecd83360e6ba4f37059f11,3,Took ages to arrive. Product itself is fine though.,neutral
1bd476e6aac2cc22b893d385479b58dc,3b4a1c677a8c6c11d2564b52b6eb636b,5,Perfect! Works great and looks even better.,positive
f0a945cba21b702848fbcfc75f760c3e,1205025dd1d1757c82bc1f437bcc39c5,4,"Solid product, meets expectations. Would recommend.",positive
56ec7cfeae7af052d29c9074bbfd8175,c1790253dbc3ea071a2405222e2fe8e4,5,Perfect! Works great and looks even better.,positive
4ef3c08d00750d2d0af209641766c803,d8094f20356ae7f08b20de937ea31041,5,Perfect! Works great and looks even better.,positive
db09cfeb1452a637847e28ea55d158b7,75cd0e4d0a84e6252212e626a525d06b,4,"Very good, just took a bit longer to arrive than expected.",positive
fe0d659c4f384bd1f1ccd43ca9441b6e,f0865a20899e4f5c8c93070b298ed6a3,5,Best purchase I've made in a while. Highly recommend!,positive
b2c51e78846995db57518525beafdc3d,8de1aae5083a3fd8914d84cfcf07dbbd,1,Never arrived. Very frustrating experience.,negative
357a63fcf408b12098afd0a39aa68d46,52cb5ef0eb334c9b6c21119fc55f608c,4,"Very good, just took a bit longer to arrive than expected.",positive
409182c4fa44db48a3bc187de8ffe7ed,2c87632da2d3149c3812ca5da44418e6,5,Fantastic! My go-to from now on.,positive
3d62a77ff6a9bede34c109f4fa297457,a85e1b0e72e3d941ebc9cbdeb31b728a,4,Really good product overall. Minor packaging issue but nothing major.,positive
1f85d1119a4358a087bb3af56b936371,9d3a10d6a5aab8ca343a21580c404b69,5,Absolutely love this! Exactly what I needed.,positive
9e9b7cf975ad4192b10e468ee07c2953,588ae5afdb6a80a74e552cb5c59ba7ee,4,"Solid product, meets expectations. Would recommend.",positive
ed4d937df61039d043ac7cb4ccb1b571,3f75bd7be63d165465c46b981942582a,5,Delivered on time and works perfectly. Very satisfied.,positive
805bc207431cc9623c2394a012dc2d00,8f4af5bc8345e13d9b92eb4d75aec7d1,5,Great value for money. Couldn't be happier.,positive
50fdf7fedcc12e58ff17785b2ed1ea12,3452a7eb3fb50ae56f54d64d6ce7ddbd,5,Delivered on time and works perfectly. Very satisfied.,positive
510a233ac023b9da1525205f25fc00b9,443038d9ed6b74bc4f7bfa679ce81bf1,1,Awful product. Returning immediately.,negative
42ce43f58bb917edfce02a7270925113,041bceeb0d1b95b5079ffb1ba84a779d,4,Happy with this purchase. Good quality for the price.,positive
ca66f72717612b7bc604f486f68d60be,e7a8ad4c0e5f135b0e6502878f493e2d,2,Wouldn't recommend. Doesn't match the description.,negative
2fc0c04ca9cfcaefd8645e0ff1772218,0b941db180b52d77ad40655b465e6632,5,Top quality product. Will definitely be ordering more.,positive
6d845ebdbddf04e350d8642ae7968a02,bb3728fa34a2d05bb2bd04df7dad8418,1,Complete waste of money. Nothing like the description.,negative
d0a50f2d5d1a2d1d724d6baaf24268ae,f86264f3909d2925f91a81b8a105e0cd,4,"Very good, just took a bit longer to arrive than expected.",positive
cf888605f1834a82cc8f26f8e09cb31a,bbcee2bda0886af84f8dd8f19870063e,5,"Amazing product, exceeded my expectations.",positive
dcebfef07ae5bad804471747a19338e0,779faf56113de193cb40644b3c455c44,5,Great value for money. Couldn't be happier.,positive
dc14e2d4f44f02369ebf44cd4fe7b533,51b6e7c8009e9e7ea9b8382a57bc36bf,5,Perfect! Works great and looks even better.,positive
f561706fe11679c9f2f1f2cfbcd4e4db,448ac35cb407cbbf4d717de9b706ea01,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
2e889d1c3ef089bdf849c833669f2f04,ab1a70d5cd14419a6f2c2aca5ee8a79b,3,Decent quality but packaging could be better.,neutral
77724bd0625078f27e33a7dae463499d,cf1748350d5972bde01008c436083c4b,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
c6e3cf5fd603d8602c3b8113fbdc4496,d643b90035abc9dd9c5dccfa857bb12c,5,Great value for money. Couldn't be happier.,positive
eda39ebe2159748000dc0e51b0efa64d,b791cc8ae56058fd49a44d77c52f9150,5,Super impressed with the quality for the price.,positive
9f3e0af36f600c48613460247664c692,a9bbc934d59147ac5d452271a95e4891,5,Absolutely love this! Exactly what I needed.,positive
4325b30c3f4d50bc91749533549f7bb6,1feca64d75daa682ce3174a1eff73d8b,4,Pleased with this. A few small improvements could make it perfect.,positive
d26120d9971ed6aefccc2440a5d28db5,22474d84064cd7eb4a907ba3fd8a6398,5,Super impressed with the quality for the price.,positive
76cc90ab0e5aeb5b9d6c3f6a53059056,a5b16df50e965748a0f8406dd415f23c,5,Absolutely love this! Exactly what I needed.,positive
7924102b26310ea441554601a4b013ac,2f4011790ff902584d5b011f0e35ff1d,2,Wouldn't recommend. Doesn't match the description.,negative
f272faf0d6c2675b1ae864670df2b101,e23c9dcc304042fa90d538be679fa68d,4,Pleased with this. A few small improvements could make it perfect.,positive
d61724478118c94f3626a23740295ff8,e93690500bf371825b01507b94cf8326,4,Pleased with this. A few small improvements could make it perfect.,positive
24903218506868bfd7fe3db33ced6b68,a59c3add113d01bce5f53f04fc17d73f,5,Fantastic! My go-to from now on.,positive
cf18be32de7a639f2e4dcb701fbff8b1,9f2c42d6f142a06f2c575576ad53adb3,3,Average product. Expected a bit more for the price.,neutral
f471923112d226a4cee42d1aa1b0cd58,a96843a8dacaebe8ab691a745032daf5,5,Best purchase I've made in a while. Highly recommend!,positive
168863de0e60d3df41d90a063fba7f93,e218234621ce56589ca6157a7cf827ac,2,Wouldn't recommend. Doesn't match the description.,negative
6a9ffc617d447a0fb302fc72aa270260,f3ae56eac64675deaceadab284172cb6,5,"Five stars, no complaints at all. Would buy again.",positive
4ff87f1806551fc96b37dd39fb26703a,200f4d883fcc701355e46b8c6035743f,3,Took ages to arrive. Product itself is fine though.,neutral
a15c1db6db909f861715bfbf2dc335aa,f139446c99f9da288febbf16f64b632f,5,Fantastic! My go-to from now on.,positive
8f0383d6778400b14ec1c5e520f3310d,d14e60d6698ad2394741f669a1b6c5ce,5,Super impressed with the quality for the price.,positive
871e71dfcdebfc4c66df202bef8c7dd1,077c116b10b1c482b78d24fad9fa14a3,5,Best purchase I've made in a while. Highly recommend!,positive
23ed139249e1a8f4c8cd5a2623cc4c7b,184cb3de27ca20b3641aeb65c7c429b6,5,Best purchase I've made in a while. Highly recommend!,positive
872e58db966727da58f765c55f4f6454,88ae9b9dc65aa9f22722800a34d865c3,5,Perfect! Works great and looks even better.,positive
dbf79fbe64f925035724bf9def286575,27cd2ebe0ab4174836a87975c23fa80f,5,Great value for money. Couldn't be happier.,positive
0f960d2c7b90c2540185c5dd193694c9,8a30a7cb26760b8664fd07de75bba294,5,"Amazing product, exceeded my expectations.",positive
a47a631c869ce5ac79bbb7ba378cb4be,3c8fc3d2e9a8fee24a671599d99befaa,4,Really good product overall. Minor packaging issue but nothing major.,positive
5ae22ba2627f403bf84b91efa5545349,03f2794ace8d10c0af8614f6fac2be3e,2,Took forever to arrive and product was smaller than described.,negative
80aeb1133e1b34222f088e6dae64e9b2,6bf16500099d133a8d085444083a6c90,5,Fantastic! My go-to from now on.,positive
abd65a46a81122ff074a0a69283a4a2f,d2f87ac39d8b31e615528ca52e5c8434,5,"Five stars, no complaints at all. Would buy again.",positive
11912dbae5f169782098a20fc51c0b33,440fd902b617080eeb9463a65ffae07a,1,Terrible quality. Broke after first use.,negative
4c6a1874ba047584e9671108c1391f0f,d3fdc781c4b06febef9311a7fcf93eb5,5,Super impressed with the quality for the price.,positive
28ce672c53d9c7f49e548550fc80d555,5873a59a3969d04a260ce297ee1b3ce3,5,Absolutely love this! Exactly what I needed.,positive
c5f5f3030e492a80d08f4c1bd56b1fcb,ec7aa10c8aeb4f2401199c40229fdbe4,4,"Good quality, comfortable and well made.",positive
3ff7a66f3daabd913e6de6b3b811f774,dbee9ddfb8d2d10e047b6cb5ac6c2318,5,Super impressed with the quality for the price.,positive
8ba592ee7aac556ad15796ddce45cefb,176047e99b8d67f011ec8cf606497f41,5,Top quality product. Will definitely be ordering more.,positive
5014be8c3ffaeff53346972e9065c9e2,1c0ed0f1981e710449d7d5483d4ce8fe,5,Top quality product. Will definitely be ordering more.,positive
0750a9093611930763e7203b846c6fca,52064702688c67baa4242897e9136b5a,3,Average product. Expected a bit more for the price.,neutral
e1a424695e403367e373d7354d1724b7,f23a4132d42810c7f591d372282ae3eb,3,Average product. Expected a bit more for the price.,neutral
104007db89aed011d6cb2f00cb6e2673,21210d0eb0ac7cb1b22057ff1eca09c5,5,Fantastic! My go-to from now on.,positive
a44acf223e58ab562c8b328873229823,f244841f5a461472de8de82f023b1371,5,Delivered on time and works perfectly. Very satisfied.,positive
a015d06ca41cdcf47084943444fa27b9,01358622f65717728b3b2ec2cf4e8812,3,"Not bad, not great. It works but feels a bit cheap.",neutral
ce50550ad5fccca6320d18f1a11e830b,f2c7b7b22424073513e3324e8b78771f,5,Best purchase I've made in a while. Highly recommend!,positive
fc59a4c5e34d75dec9ce94203c031516,66b073eb59202fd98ae224db60ccb476,5,Fantastic! My go-to from now on.,positive
6d8a341fb2a7a24db5f281b1e92c5308,b945375051aa88d28c30fb42485897d6,5,"Excellent quality, arrived quickly. Very happy with my purchase.",positive
6562253ca781566d928784f3d096ce56,23ec62701b81a534e40494d279ea0b83,5,Great value for money. Couldn't be happier.,positive
631e85fbf852781ae287b35da46f1096,724d428017f2d1e905e1e695296e90f5,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
b63dac6c8805d942437e653bb3f96a88,a58d3e59d65840491ea8914d54ba4693,5,Best purchase I've made in a while. Highly recommend!,positive
